#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B03262
#Date Time: 2025-06-19 10:43:06.776
#Start: 10 Hz
#Stop: 1e+06 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.51915 V
#Offset: 2.04779e-06 V
#Relative: no
#Channel: Channel 2
#Range: 5.50214 V
#Offset: 0.000110146 V
#Relative: yes
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: ON
#Voltage: -3.3 V

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
10,0.03740771939117568,20.11249068388804,176.3044767077326
10.79775162327709,0.03532394270473649,20.11176063668802,175.9181786089031
11.65914401179831,0.0428252905910927,20.09769709861667,175.6777565593149
12.58925411794166,0.02781918242227361,20.09449035757589,175.2781681809774
13.59356390878524,0.04460560558927748,20.08886510947078,174.9136628067755
14.67799267622071,0.0508192855847535,20.07238598445414,174.5628546064786
15.84893192461114,0.04098205023454875,20.07437295415555,174.1493579230019
17.11328304161781,0.0554278837765656,20.05567613483218,173.4929788040182
18.47849797422291,0.05309885614899029,20.04964528053528,173.1922461682998
19.95262314968883,0.03493510767010453,20.05727908980931,172.5709388794865
21.54434690031882,0.05143609597509882,20.03040761734201,171.9746319628846
23.26305067153629,0.04664044520274842,20.02249772338196,171.3919943924284
25.11886431509577,0.0607273946722524,19.991887835324,170.7191436997107
27.1227257933203,0.02923018988635839,19.990634960705,169.9813676214218
29.28644564625237,0.05684325987373545,19.94922965103129,169.2343974346571
31.6227766016838,0.03662547530519999,19.94226338707786,168.3475454862512
34.14548873833601,0.0491598870077008,19.90423829022615,167.4406203585326
36.86945064519573,0.04183325966283399,19.87262880413886,166.4993088460737
39.81071705534969,0.05344266946444731,19.82802106392771,165.5086096161144
42.98662347082281,0.06936248024459901,19.7283276936734,164.5402385052735
46.41588833612772,0.04889034738480065,19.61842097292825,163.5629639628882
50.11872336272725,0.02515115090258865,19.7864724256395,162.6567890766236
54.11695265464638,0.05719425920683836,19.46701183196072,160.9803863801884
58.43414133735175,0.04918959550980287,19.45523751323533,159.084911992038
63.09573444801929,0.06701534209814926,19.40517477948302,157.7932199963773
68.12920690579608,0.06085817688842207,19.3216357993298,156.2781092709817
73.56422544596421,0.0563283552287516,19.20744244208079,154.5609567959271
79.43282347242805,0.04489759422076765,19.07916306922414,152.8834862483181
85.76958985908945,0.07543293375423006,18.91563130949748,151.1033306657444
92.61187281287937,0.0491066469707588,18.76138284100742,149.1193214432473
100,0.04963763552643822,18.58067125154895,147.2232668811648
107.9775162327709,0.06026592047009797,18.36948945607173,145.152701180729
116.5914401179832,0.07234208119308232,18.12023119660497,143.1232042504332
125.8925411794166,0.04940069351774611,17.89713525344215,141.0130951599379
135.9356390878525,0.05483435413009934,17.60890128317917,138.9259457785766
146.7799267622071,0.04673240003501811,17.31371789243406,136.6545540717455
158.4893192461114,0.03952103376907545,16.98399952538274,134.475360582811
171.1328304161781,0.06299417771136996,16.63897536421504,132.4751031734235
184.7849797422292,0.06340547416171814,16.26152727645764,130.2110523595444
199.5262314968879,0.07376445782213997,15.86031748401462,128.0052571463667
215.4434690031882,0.0666660749047098,15.43146667632017,125.8730066125318
232.6305067153626,0.04537853127469967,15.00754397489599,123.8580027026025
251.1886431509582,0.03434199861112748,14.5217539067424,121.8365704707526
271.2272579332027,0.03679801126843679,14.0524834168761,120.0303367219618
292.8644564625238,0.07148995624895232,13.53784307274918,118.0708032585281
316.227766016838,0.0834960815495573,12.99610569035361,116.3181727728339
341.4548873833601,0.05448949513566163,12.47603080446862,114.5102408405048
368.6945064519577,0.0531422204399133,11.90327153195512,113.0871654219293
398.1071705534977,0.06639631676528927,11.32713329824008,111.5883859067396
429.8662347082277,0.03760766500142941,10.75599648160256,110.0659428402639
464.1588833612772,0.08370740283771086,10.16690447806213,108.6937297476099
501.1872336272725,0.05514912474138905,9.585782067130754,107.332507787188
541.1695265464638,0.03796197824314144,8.942934018428597,105.9780703767185
584.3414133735175,0.07943733845265294,8.350389234238733,105.1057693108507
630.957344480193,0.06156496174631627,7.741928156414708,103.9287060234534
681.2920690579615,0.07883419674147811,7.103478800727546,102.9209151915668
735.6422544596406,0.1014569574776194,6.468954662701448,102.128167313966
794.3282347242813,0.07049917015880884,5.817071988804625,101.0050713464744
857.6958985908947,0.06887775909892488,5.163673545319549,100.196819208122
926.1187281287938,0.05593123800744079,4.540307793090012,99.38601613692779
1000,0.02624498390098933,3.890166429197752,98.86835467239607
1079.775162327711,-0.01322477945277956,3.295350179898348,98.13581753840805
1165.914401179831,0.1075604206380052,2.597852398420482,97.54573268139234
1258.925411794166,0.1384494054596108,1.971225454537211,97.1449680749819
1359.356390878527,0.08194946850739072,1.296440886830379,96.41855001848671
1467.79926762207,0.07734536188196538,0.6250583615329766,96.01045854629584
1584.893192461113,0.02891673504410448,-0.01208250700812276,95.29368196771988
1711.328304161781,0.1216902469087579,-0.7220844502327971,94.94700031712955
1847.849797422291,0.02815004271815228,-1.37495092529538,94.50436176674678
1995.262314968879,0.01039369345008706,-2.060366403651207,94.03396569503866
2154.434690031884,0.04101216010999616,-2.695050153696429,93.81298936542814
2326.305067153628,0.1244500110601849,-3.393779157614689,93.22844707393131
2511.886431509579,0.1428253719400725,-3.984591625201499,93.07679600793337
2712.27257933203,0.06855356697281859,-4.708895830997143,92.66644727139337
2928.644564625237,0.04606373134442596,-5.274678135786692,92.33441940613255
3162.277660168379,0.1089905951453128,-5.899349778748145,92.04662257306751
3414.548873833604,0.05565832882562212,-6.663780726051543,91.73604418993968
3686.945064519573,0.02207636969735389,-7.306935026018238,91.73676096424157
3981.071705534973,0.03763031537605965,-7.94344247891611,90.2919763126263
4298.662347082272,0.08629036523644543,-8.649642848458077,90.71844730089111
4641.588833612777,0.1200194415774021,-9.292124534956546,90.74385057976829
5011.872336272725,0.05672055273761891,-9.879381619359824,90.89892959426399
5411.695265464637,0.004680454116592564,-10.70661346263799,89.75138194389289
5843.414133735175,0.02390277622692811,-11.34816280188014,89.38004563762104
6309.573444801937,0.1044837255365989,-11.94954915029431,88.96595033354292
6812.920690579608,0.06841876889566652,-12.70530052907175,88.03423245734112
7356.422544596414,0.1508508937047904,-13.30488816464352,87.33485879601423
7943.282347242814,0.07181310130310917,-14.097361240362,89.97753447921181
8576.958985908946,0.0193575574470807,-14.61433140731879,87.68678131695194
9261.187281287937,0.06279725168708133,-15.24092701892357,88.76867619991248
10000,0.08128227803653382,-15.78174831761782,88.42365167564333
10797.7516232771,0.1494244661568243,-16.79057334031118,86.44060044403693
11659.14401179831,0.08353898348657024,-17.58542720394721,84.94768141242714
12589.25411794167,0.06691310838899577,-17.93300163488601,87.44226483884431
13593.56390878526,0.1084836224095001,-19.02737200491992,85.49802616981623
14677.99267622069,0.1245380179931137,-18.91315805327335,88.96029438940951
15848.93192461114,0.1362529571249572,-19.85826690752279,84.9185012977123
17113.28304161779,0.0871285953883186,-20.24626220574423,83.28409850737803
18478.49797422291,0.0792912367015963,-20.94811250307558,83.31658030380699
19952.62314968881,0.08156721391849733,-21.61255079005032,82.31071469946073
21544.34690031882,0.03166444641612724,-22.47870755176939,82.80653556887921
23263.05067153626,0.1304368373614444,-23.66716641437803,84.42681646782765
25118.86431509582,0.1252975849138958,-23.4717704244142,86.50348762889979
27122.72579332027,0.1057232668147304,-23.83648676226118,84.15636002114957
29286.44564625237,0.1557674826944198,-25.36418023616093,81.49202974984323
31622.77660168378,0.2068643574852157,-25.14510370670203,71.02016915884607
34145.488738336,0.1648417502060912,-25.91020550312086,79.54530965525657
36869.45064519577,0.1339489409315467,-27.04285666466404,85.95391400537086
39810.71705534971,0.2209759878329522,-26.54571166433765,88.63026999793973
42986.62347082276,0.07588754838802085,-27.26035733628987,62.82296132328656
46415.88833612778,0.1473831542680356,-28.92120488023618,67.67324780636942
50118.72336272722,0.2901388570780787,-29.80219456911104,90.22612243138889
54116.95265464637,0.1360005734973607,-32.61865364925973,54.3652119251756
58434.14133735175,0.1800990325619263,-30.3789011555325,82.07996920417351
63095.73444801933,0.250011397288846,-34.10449400312028,68.33592150135757
68129.20690579616,0.3595340723763079,-35.51479484909757,62.63849029753718
73564.22544596414,0.1861473076850853,-32.79733964846605,76.90546259937952
79432.82347242818,0.2122463389654215,-32.3536458952976,93.24042382520093
85769.58985908938,0.2740993804220498,-31.54813764826393,52.06346742121109
92611.87281287937,0.245141131159632,-36.92382142406872,58.92148693704215
100000,0.2579714567793669,-34.43089177044046,85.59356579394284
107977.5162327709,0.2512697663381184,-33.46057482456257,77.68279455325973
116591.4401179832,0.161702895668788,-33.2806521514354,88.60564672789531
125892.5411794166,0.1363900902480182,-41.20882006069486,143.8224001277061
135935.6390878526,0.2307145681147899,-40.04489826357534,99.36302432671998
146779.926762207,0.2405285008258601,-33.56222191722673,56.62735639688663
158489.3192461113,0.1701188846088679,-31.66920053702444,59.79812354492822
171132.8304161781,0.2381877973878771,-30.4829939888342,49.84165264184226
184784.9797422292,0.1723715268145876,-38.18744289903831,69.5709543966409
199526.2314968879,0.4220675262616042,-33.14005317225384,98.88953891283494
215443.4690031885,-0.01828440880607896,-35.7097694623474,68.19702298694702
232630.5067153625,-0.03088256836906054,-36.58174239126585,51.97672067939821
251188.643150958,0.2860886003883324,-36.23029055915229,30.28705895112187
271227.257933203,-0.0522752380329387,-40.53629312086129,64.64286012859364
292864.4564625236,0.06618972895661333,-32.81681344309666,54.27744730866971
316227.766016838,0.1557177870456591,-34.29529882171914,56.05550460229932
341454.88738336,-0.004603223418944225,-46.11369763282806,81.43833993640438
368694.5064519575,0.1731387962289267,-34.73756204696687,71.33963312672444
398107.1705534974,-0.01721605882193735,-33.25189641070773,28.30539137429811
429866.2347082276,-0.0848251359756106,-39.0859192588875,31.29784072000945
464158.883361278,0.1551949512587479,-34.68606419181949,81.55002586188454
501187.233627272,-0.001131000924551847,-29.99688489173513,72.99786970738288
541169.5265464637,0.03112825713803576,-33.53840978891414,56.37911856172889
584341.4133735178,0.1504018524203697,-32.19538361506755,98.09411209222537
630957.344480193,-0.06459733681409258,-32.12240616835342,67.49010706517527
681292.0690579613,-0.04518793081012783,-30.50371548919589,74.87779319785001
735642.2544596418,-0.007535837787743944,-27.48935530373089,67.70941157035874
794328.2347242814,0.04280902760682291,-26.45931136755639,65.10728236678841
857695.8985908943,-0.002855240583686689,-31.39335882181011,64.0259879229003
926118.7281287931,0.01302749452023843,-28.04162340827612,57.31847049842295
1000000,-0.0200874719602386,-26.28132152251327,54.77740142918418
