x,y1,y2
0.171,0,0
0.172,0,0
0.173,0,0
0.174,0,0
0.175,0,0
0.176,0,0
0.177,0,0
0.178,0,0
0.179,0,0
0.18,0,0
0.181,0,0
0.182,0,0
0.183,0,0
0.184,0,0
0.185,0,0
0.186,0,0
0.187,0,0
0.188,0,0
0.189,0,0
0.19,0,0
0.191,0,0
0.192,0,0
0.193,0,0
0.194,0,0
0.195,0,0
0.196,0,0
0.197,0,0
0.198,0,0
0.199,0,0
0.2,0,0
0.201,0,0
0.202,0,0
0.203,0,0
0.204,0,0
0.205,0,0
0.206,0,0
0.207,0,0
0.208,0,0
0.209,0,0
0.21,0,0
0.211,0,0
0.212,0,0
0.213,0,0
0.214,0,0
0.215,0,0
0.216,0,0
0.217,0,0
0.218,0,0
0.219,0,0
0.22,0,0
0.221,0,0
0.222,0,0
0.223,0,0
0.224,0,0
0.225,0,0
0.226,0,0
0.227,0,0
0.228,0,0
0.229,0,0
0.23,0,0
0.231,0,0
0.232,0,0
0.233,0,0
0.234,0,0
0.235,0,0
0.236,0,0
0.237,0,0
0.238,0,0
0.239,0,0
0.24,0,0
0.241,0,0
0.242,0,0
0.243,0,0
0.244,0,0
0.245,0,0
0.246,0,0
0.247,0,0
0.248,0,0
0.249,0,0
0.25,0,0
0.251,0,0
0.252,0,0
0.253,0,0
0.254,0,0
0.255,0,0
0.256,0,0
0.257,0,0
0.258,0,0
0.259,0,0
0.26,0,0
0.261,0,0
0.262,0,0
0.263,0,0
0.264,0,0
0.265,0,0
0.266,0,0
0.267,0,0
0.268,0,0
0.269,0,0
0.27,0,0
0.271,0,0
0.272,0,0
0.273,0,0
0.274,0,0
0.275,0,0
0.276,0,0
0.277,0,0
0.278,0,0
0.279,0,0
0.28,0,0
0.281,0,0
0.282,0,0
0.283,0,0
0.284,0,0
0.285,0,0
0.286,0,0
0.287,0,0
0.288,0,0
0.289,0,0
0.29,0,0
0.291,0,0
0.292,0,0
0.293,0,0
0.294,0,0
0.295,0,0
0.296,0,0
0.297,0,0
0.298,0,0
0.299,0,0
0.3,0,0
0.301,0,0
0.302,0,0
0.303,0,0
0.304,0,0
0.305,0,0
0.306,0,0
0.307,0,0
0.308,0,0
0.309,0,0
0.31,0,0
0.311,0,0
0.312,0,0
0.313,0,0
0.314,0,0
0.315,0,0
0.316,0,0
0.317,0,0
0.318,0,0
0.319,0,0
0.32,0,0
0.321,0,0
0.322,0,0
0.323,0,0
0.324,0,0
0.325,0,0
0.326,0,0
0.327,0,0
0.328,0,0
0.329,0,0
0.33,0,0
0.331,0,0
0.332,0,0
0.333,0,0
0.334,0,0
0.335,0,0
0.336,0,0
0.337,0,0
0.338,0,0
0.339,0,0
0.34,0,0
0.341,0,0
0.342,0,0
0.343,0,0
0.344,0,0
0.345,0,0
0.346,0,0
0.347,0,0
0.348,0,0
0.349,0,0
0.35,0,0
0.351,0,0
0.352,0,0
0.353,0,0
0.354,0,0
0.355,0,0
0.356,0,0
0.357,0,0
0.358,0,0
0.359,0,0
0.36,0,0
0.361,0,0
0.362,0,0
0.363,0,0
0.364,0,0
0.365,0,0
0.366,0,0
0.367,0,0
0.368,0,0
0.369,0,0
0.37,0,0
0.371,0,0
0.372,0,0
0.373,0,0
0.374,0,0
0.375,0,0
0.376,0,0
0.377,0,0
0.378,0,0
0.379,0,0
0.38,0,0
0.381,0,0
0.382,0,0
0.383,0,0
0.384,0,0
0.385,0,0
0.386,0,0
0.387,0,0
0.388,0,0
0.389,0,0
0.39,0,0
0.391,0,0
0.392,0,0
0.393,0,0
0.394,0,0
0.395,0,0
0.396,0,0
0.397,0,0
0.398,0,0
0.399,0,0
0.4,0,0
0.401,0,0
0.402,0,0
0.403,0,0
0.404,0,0
0.405,0,0
0.406,0,0
0.407,0,0
0.408,0,0
0.409,0,0
0.41,0,0
0.411,0,0
0.412,0,0
0.413,0,0
0.414,0,0
0.415,0,0
0.416,0,0
0.417,0,0
0.418,0,0
0.419,0,0
0.42,0,0
0.421,0,0
0.422,0,0
0.423,0,0
0.424,0,0
0.425,0,0
0.426,0,0
0.427,0,0
0.428,0,0
0.429,0,0
0.43,0,0
0.431,0,0
0.432,0,0
0.433,0,0
0.434,0,0
0.435,0,0
0.436,0,0
0.437,0,0
0.438,0,0
0.439,0,0
0.44,0,0
0.441,0,0
0.442,0,0
0.443,0,0
0.444,0,0
0.445,0,0
0.446,0,0
0.447,0,0
0.448,0,0
0.449,0,0
0.45,0,0
0.451,0,0
0.452,0,0
0.453,0,0
0.454,0,0
0.455,0,0
0.456,0,0
0.457,0,0
0.458,0,0
0.459,0,0
0.46,0,0
0.461,0,0
0.462,0,0
0.463,0,0
0.464,0,0
0.465,0,0
0.466,0,0
0.467,0,0
0.468,0,0
0.469,0,0
0.47,0,0
0.471,0,0
0.472,0,0
0.473,0,0
0.474,0,0
0.475,0,0
0.476,0,0
0.477,0,0
0.478,0,0
0.479,0,0
0.48,0,0
0.481,0,0
0.482,0,0
0.483,0,0
0.484,0,0
0.485,0,0
0.486,0,0
0.487,0,0
0.488,0,0
0.489,0,0
0.49,0,0
0.491,0,0
0.492,0,0
0.493,0,0
0.494,0,0
0.495,0,0
0.496,0,0
0.497,0,0
0.498,0,0
0.499,0,0
0.5,0,0
0.501,0,0
0.502,0,0
0.503,0,0
0.504,0,0
0.505,0,0
0.506,0,0
0.507,0,0
0.508,0,0
0.509,0,0
0.51,0,0
0.511,0,0
0.512,0,0
0.513,0,0
0.514,0,0
0.515,0,0
0.516,0,0
0.517,0,0
0.518,0,0
0.519,0,0
0.52,0,0
0.521,0,0
0.522,0,0
0.523,0,0
0.524,0,0
0.525,0,0
0.526,0,0
0.527,0,0
0.528,0,0
0.529,0,0
0.53,0,0
0.531,0,0
0.532,0,0
0.533,0,0
0.534,0,0
0.535,0,0
0.536,0,0
0.537,0,0
0.538,0,0
0.539,0,0
0.54,0,0
0.541,0,0
0.542,0,0
0.543,0,0
0.544,0,0
0.545,0,0
0.546,0,0
0.547,0,0
0.548,0,0
0.549,0,0
0.55,0,0
0.551,0,0
0.552,0,0
0.553,0,0
0.554,0,0
0.555,0,0
0.556,0,0
0.557,0,0
0.558,0,0
0.559,0,0
0.56,0,0
0.561,0,0
0.562,0,0
0.563,0,0
0.564,0,0
0.565,0,0
0.566,0,0
0.567,0,0
0.568,0,0
0.569,0,0
0.57,0,0
0.571,0,0
0.572,0,0
0.573,0,0
0.574,0,0
0.575,0,0
0.576,0,0
0.577,0,0
0.578,0,0
0.579,0,0
0.58,0,0
0.581,0,0
0.582,0,0
0.583,0,0
0.584,0,0
0.585,0,0
0.586,0,0
0.587,0,0
0.588,0,0
0.589,0,0
0.59,0,0
0.591,0,0
0.592,0,0
0.593,0,0
0.594,0,0
0.595,0,0
0.596,0,0
0.597,0,0
0.598,0,0
0.599,0,0
0.6,0,0
0.601,0,0
0.602,0,0
0.603,0,0
0.604,0,0
0.605,0,0
0.606,0,0
0.607,0,0
0.608,0,0
0.609,0,0
0.61,0,0
0.611,0,0
0.612,0,0
0.613,0,0
0.614,0,0
0.615,0,0
0.616,0,0
0.617,0,0
0.618,0,0
0.619,0,0
0.62,0,0
0.621,0,0
0.622,0,0
0.623,0,0
0.624,0,0
0.625,0,0
0.626,0,0
0.627,0,0
0.628,0,0
0.629,0,0
0.63,0,0
0.631,0,0
0.632,0,0
0.633,0,0
0.634,0,0
0.635,0,0
0.636,0,0
0.637,0,0
0.638,0,0
0.639,0,0
0.64,0,0
0.641,0,0
0.642,0,0
0.643,0,0
0.644,0,0
0.645,0,0
0.646,0,0
0.647,0,0
0.648,0,0
0.649,0,0
0.65,0,0
0.651,0,0
0.652,0,0
0.653,0,0
0.654,0,0
0.655,0,0
0.656,0,0
0.657,0,0
0.658,0,0
0.659,0,0
0.66,0,0
0.661,0,0
0.662,0,0
0.663,0,0
0.664,0,0
0.665,0,0
0.666,0,0
0.667,0,0
0.668,0,0
0.669,0,0
0.67,0,0
0.671,0,0
0.672,0,0
0.673,0,0
0.674,0,0
0.675,0,0
0.676,0,0
0.677,0,0
0.678,0,0
0.679,0,0
0.68,0,0
0.681,0,0
0.682,0,0
0.683,0,0
0.684,0,0
0.685,0,0
0.686,0,0
0.687,0,0
0.688,0,0
0.689,0,0
0.69,0,0
0.691,0,0
0.692,0,0
0.693,0,0
0.694,0,0
0.695,0,0
0.696,0,0
0.697,0,0
0.698,0,0
0.699,0,0
0.7,0,0
0.701,0,0
0.702,0,0
0.703,0,0
0.704,0,0
0.705,0,0
0.706,0,0
0.707,0,0
0.708,0,0
0.709,0,0
0.71,0,0
0.711,0,0
0.712,0,0
0.713,0,0
0.714,0,0
0.715,0,0
0.716,0,0
0.717,0,0
0.718,0,0
0.719,0,0
0.72,0,0
0.721,0,0
0.722,0,0
0.723,0,0
0.724,0,0
0.725,0,0
0.726,0,0
0.727,0,0
0.728,0,0
0.729,0,0
0.73,0,0
0.731,0,0
0.732,0,0
0.733,0,0
0.734,0,0
0.735,0,0
0.736,0,0
0.737,0,0
0.738,0,0
0.739,0,0
0.74,0,0
0.741,0,0
0.742,0,0
0.743,0,0
0.744,0,0
0.745,0,0
0.746,0,0
0.747,0,0
0.748,0,0
0.749,0,0
0.75,0,0
0.751,0,0
0.752,0,0
0.753,0,0
0.754,0,0
0.755,0,0
0.756,0,0
0.757,0,0
0.758,0,0
0.759,0,0
0.76,0,0
0.761,0,0
0.762,0,0
0.763,0,0
0.764,0,0
0.765,0,0
0.766,0,0
0.767,0,0
0.768,0,0
0.769,0,0
0.77,0,0
0.771,0,0
0.772,0,0
0.773,0,0
0.774,0,0
0.775,0,0
0.776,0,0
0.777,0,0
0.778,0,0
0.779,0,0
0.78,0,0
0.781,0,0
0.782,0,0
0.783,0,0
0.784,0,0
0.785,0,0
0.786,0,0
0.787,0,0
0.788,0,0
0.789,0,0
0.79,0,0
0.791,0,0
0.792,0,0
0.793,0,0
0.794,0,0
0.795,0,0
0.796,0,0
0.797,0,0
0.798,0,0
0.799,0,0
0.8,0,0
0.801,0,0
0.802,0,0
0.803,0,0
0.804,0,0
0.805,0,0
0.806,0,0
0.807,0,0
0.808,0,0
0.809,0,0
0.81,0,0
0.811,0,0
0.812,0,0
0.813,0,0
0.814,0,0
0.815,0,0
0.816,0,0
0.817,0,0
0.818,0,0
0.819,0,0
0.82,0,0
0.821,0,0
0.822,0,0
0.823,0,0
0.824,0,0
0.825,0,0
0.826,0,0
0.827,0,0
0.828,0,0
0.829,0,0
0.83,0,0
0.831,0,0
0.832,0,0
0.833,0,0
0.834,0,0
0.835,0,0
0.836,0,0
0.837,0,0
0.838,0,0
0.839,0,0
0.84,0,0
0.841,0,0
0.842,0,0
0.843,0,0
0.844,0,0
0.845,0,0
0.846,0,0
0.847,0,0
0.848,0,0
0.849,0,0
0.85,0,0
0.851,0,0
0.852,0,0
0.853,0,0
0.854,0,0
0.855,0,0
0.856,0,0
0.857,0,0
0.858,0,0
0.859,0,0
0.86,0,0
0.861,0,0
0.862,0,0
0.863,0,0
0.864,0,0
0.865,0,0
0.866,0,0
0.867,0,0
0.868,0,0
0.869,0,0
0.87,0,0
0.871,0,0
0.872,0,0
0.873,0,0
0.874,0,0
0.875,0,0
0.876,0,0
0.877,0,0
0.878,0,0
0.879,0,0
0.88,0,0
0.881,0,0
0.882,0,0
0.883,0,0
0.884,0,0
0.885,0,0
0.886,0,0
0.887,0,0
0.888,0,0
0.889,0,0
0.89,0,0
0.891,0,0
0.892,0,0
0.893,0,0
0.894,0,0
0.895,0,0
0.896,0,0
0.897,0,0
0.898,0,0
0.899,0,0
0.9,0,0
0.901,0,0
0.902,0,0
0.903,0,0
0.904,0,0
0.905,0,0
0.906,0,0
0.907,0,0
0.908,0,0
0.909,0,0
0.91,0,0
0.911,0,0
0.912,0,0
0.913,0,0
0.914,0,0
0.915,0,0
0.916,0,0
0.917,0,0
0.918,0,0
0.919,0,0
0.92,0,0
0.921,0,0
0.922,0,0
0.923,0,0
0.924,0,0
0.925,0,0
0.926,0,0
0.927,0,0
0.928,0,0
0.929,0,0
0.93,0,0
0.931,0,0
0.932,0,0
0.933,0,0
0.934,0,0
0.935,0,0
0.936,0,0
0.937,0,0
0.938,0,0
0.939,0,0
0.94,0,0
0.941,0,0
0.942,0,0
0.943,0,0
0.944,0,0
0.945,0,0
0.946,0,0
0.947,0,0
0.948,0,0
0.949,0,0
0.95,0,0
0.951,0,0
0.952,0,0
0.953,0,0
0.954,0,0
0.955,0,0
0.956,0,0
0.957,0,0
0.958,0,0
0.959,0,0
0.96,0,0
0.961,0,0
0.962,0,0
0.963,0,0
0.964,0,0
0.965,0,0
0.966,0,0
0.967,0,0
0.968,0,0
0.969,0,0
0.97,0,0
0.971,0,0
0.972,0,0
0.973,0,0
0.974,0,0
0.975,0,0
0.976,0,0
0.977,0,0
0.978,0,0
0.979,0,0
0.98,0,0
0.981,0,0
0.982,0,0
0.983,0,0
0.984,0,0
0.985,0,0
0.986,0,0
0.987,0,0
0.988,0,0
0.989,0,0
0.99,0,0
0.991,0,0
0.992,0,0
0.993,0,0
0.994,0,0
0.995,0,0
0.996,0,0
0.997,0,0
0.998,0,0
0.999,0,0
1,0.4,0
1.001,0.4,0.000006
1.002,0.4,0.000019
1.003,0.4,0.000038
1.004,0.4,0.000064
1.005,0.4,0.000096
1.006,0.4,0.000134
1.007,0.4,0.000178
1.008,0.4,0.000229
1.009,0.4,0.000286
1.01,0.4,0.000349
1.011,0.4,0.000418
1.012,0.4,0.000493
1.013,0.4,0.000575
1.014,0.4,0.000663
1.015,0.4,0.000756
1.016,0.4,0.000856
1.017,0.4,0.000962
1.018,0.4,0.001074
1.019,0.4,0.001193
1.02,0.4,0.001317
1.021,0.4,0.001447
1.022,0.4,0.001583
1.023,0.4,0.001725
1.024,0.4,0.001873
1.025,0.4,0.002026
1.026,0.4,0.002186
1.027,0.4,0.002352
1.028,0.4,0.002523
1.029,0.4,0.0027
1.03,0.4,0.002883
1.031,0.4,0.003072
1.032,0.4,0.003266
1.033,0.4,0.003467
1.034,0.4,0.003672
1.035,0.4,0.003884
1.036,0.4,0.004101
1.037,0.4,0.004324
1.038,0.4,0.004553
1.039,0.4,0.004787
1.04,0.4,0.005027
1.041,0.4,0.005272
1.042,0.4,0.005523
1.043,0.4,0.005779
1.044,0.4,0.006041
1.045,0.4,0.006308
1.046,0.4,0.006581
1.047,0.4,0.006859
1.048,0.4,0.007143
1.049,0.4,0.007432
1.05,0.4,0.007726
1.051,0.4,0.008026
1.052,0.4,0.008331
1.053,0.4,0.008641
1.054,0.4,0.008957
1.055,0.4,0.009278
1.056,0.4,0.009604
1.057,0.4,0.009935
1.058,0.4,0.010271
1.059,0.4,0.010613
1.06,0.4,0.01096
1.061,0.4,0.011312
1.062,0.4,0.011669
1.063,0.4,0.012031
1.064,0.4,0.012398
1.065,0.4,0.01277
1.066,0.4,0.013147
1.067,0.4,0.01353
1.068,0.4,0.013917
1.069,0.4,0.014309
1.07,0.4,0.014706
1.071,0.4,0.015108
1.072,0.4,0.015515
1.073,0.4,0.015926
1.074,0.4,0.016343
1.075,0.4,0.016764
1.076,0.4,0.01719
1.077,0.4,0.017621
1.078,0.4,0.018057
1.079,0.4,0.018497
1.08,0.4,0.018942
1.081,0.4,0.019392
1.082,0.4,0.019846
1.083,0.4,0.020305
1.084,0.4,0.020769
1.085,0.4,0.021237
1.086,0.4,0.02171
1.087,0.4,0.022187
1.088,0.4,0.022669
1.089,0.4,0.023156
1.09,0.4,0.023647
1.091,0.4,0.024142
1.092,0.4,0.024642
1.093,0.4,0.025146
1.094,0.4,0.025655
1.095,0.4,0.026168
1.096,0.4,0.026685
1.097,0.4,0.027207
1.098,0.4,0.027733
1.099,0.4,0.028263
1.1,0.4,0.028798
1.101,0.4,0.029336
1.102,0.4,0.029879
1.103,0.4,0.030427
1.104,0.4,0.030978
1.105,0.4,0.031533
1.106,0.4,0.032093
1.107,0.4,0.032657
1.108,0.4,0.033225
1.109,0.4,0.033797
1.11,0.4,0.034373
1.111,0.4,0.034953
1.112,0.4,0.035537
1.113,0.4,0.036124
1.114,0.4,0.036716
1.115,0.4,0.037312
1.116,0.4,0.037912
1.117,0.4,0.038516
1.118,0.4,0.039123
1.119,0.4,0.039734
1.12,0.4,0.04035
1.121,0.4,0.040969
1.122,0.4,0.041591
1.123,0.4,0.042218
1.124,0.4,0.042848
1.125,0.4,0.043482
1.126,0.4,0.04412
1.127,0.4,0.044761
1.128,0.4,0.045406
1.129,0.4,0.046055
1.13,0.4,0.046707
1.131,0.4,0.047363
1.132,0.4,0.048022
1.133,0.4,0.048685
1.134,0.4,0.049351
1.135,0.4,0.050021
1.136,0.4,0.050694
1.137,0.4,0.051371
1.138,0.4,0.052051
1.139,0.4,0.052735
1.14,0.4,0.053422
1.141,0.4,0.054112
1.142,0.4,0.054806
1.143,0.4,0.055503
1.144,0.4,0.056203
1.145,0.4,0.056907
1.146,0.4,0.057614
1.147,0.4,0.058324
1.148,0.4,0.059037
1.149,0.4,0.059754
1.15,0.4,0.060474
1.151,0.4,0.061196
1.152,0.4,0.061922
1.153,0.4,0.062651
1.154,0.4,0.063383
1.155,0.4,0.064119
1.156,0.4,0.064857
1.157,0.4,0.065598
1.158,0.4,0.066342
1.159,0.4,0.06709
1.16,0.4,0.06784
1.161,0.4,0.068593
1.162,0.4,0.069349
1.163,0.4,0.070108
1.164,0.4,0.07087
1.165,0.4,0.071634
1.166,0.4,0.072402
1.167,0.4,0.073172
1.168,0.4,0.073945
1.169,0.4,0.074721
1.17,0.4,0.075499
1.171,0.4,0.07628
1.172,0.4,0.077064
1.173,0.4,0.077851
1.174,0.4,0.07864
1.175,0.4,0.079432
1.176,0.4,0.080227
1.177,0.4,0.081024
1.178,0.4,0.081824
1.179,0.4,0.082626
1.18,0.4,0.083431
1.181,0.4,0.084238
1.182,0.4,0.085048
1.183,0.4,0.08586
1.184,0.4,0.086674
1.185,0.4,0.087492
1.186,0.4,0.088311
1.187,0.4,0.089133
1.188,0.4,0.089957
1.189,0.4,0.090784
1.19,0.4,0.091613
1.191,0.4,0.092444
1.192,0.4,0.093278
1.193,0.4,0.094113
1.194,0.4,0.094951
1.195,0.4,0.095792
1.196,0.4,0.096634
1.197,0.4,0.097479
1.198,0.4,0.098325
1.199,0.4,0.099174
1.2,0.4,0.100025
1.201,0.4,0.100878
1.202,0.4,0.101734
1.203,0.4,0.102591
1.204,0.4,0.10345
1.205,0.4,0.104311
1.206,0.4,0.105175
1.207,0.4,0.10604
1.208,0.4,0.106907
1.209,0.4,0.107776
1.21,0.4,0.108647
1.211,0.4,0.10952
1.212,0.4,0.110395
1.213,0.4,0.111272
1.214,0.4,0.11215
1.215,0.4,0.113031
1.216,0.4,0.113913
1.217,0.4,0.114797
1.218,0.4,0.115682
1.219,0.4,0.11657
1.22,0.4,0.117459
1.221,0.4,0.11835
1.222,0.4,0.119242
1.223,0.4,0.120136
1.224,0.4,0.121032
1.225,0.4,0.12193
1.226,0.4,0.122829
1.227,0.4,0.123729
1.228,0.4,0.124631
1.229,0.4,0.125535
1.23,0.4,0.12644
1.231,0.4,0.127347
1.232,0.4,0.128255
1.233,0.4,0.129165
1.234,0.4,0.130076
1.235,0.4,0.130988
1.236,0.4,0.131902
1.237,0.4,0.132818
1.238,0.4,0.133734
1.239,0.4,0.134652
1.24,0.4,0.135572
1.241,0.4,0.136492
1.242,0.4,0.137414
1.243,0.4,0.138338
1.244,0.4,0.139262
1.245,0.4,0.140188
1.246,0.4,0.141115
1.247,0.4,0.142043
1.248,0.4,0.142972
1.249,0.4,0.143903
1.25,0.4,0.144834
1.251,0.4,0.145767
1.252,0.4,0.146701
1.253,0.4,0.147636
1.254,0.4,0.148572
1.255,0.4,0.149509
1.256,0.4,0.150447
1.257,0.4,0.151386
1.258,0.4,0.152326
1.259,0.4,0.153267
1.26,0.4,0.154209
1.261,0.4,0.155152
1.262,0.4,0.156096
1.263,0.4,0.157041
1.264,0.4,0.157987
1.265,0.4,0.158933
1.266,0.4,0.159881
1.267,0.4,0.160829
1.268,0.4,0.161778
1.269,0.4,0.162728
1.27,0.4,0.163678
1.271,0.4,0.16463
1.272,0.4,0.165582
1.273,0.4,0.166535
1.274,0.4,0.167488
1.275,0.4,0.168443
1.276,0.4,0.169398
1.277,0.4,0.170353
1.278,0.4,0.171309
1.279,0.4,0.172266
1.28,0.4,0.173224
1.281,0.4,0.174182
1.282,0.4,0.17514
1.283,0.4,0.176099
1.284,0.4,0.177059
1.285,0.4,0.178019
1.286,0.4,0.17898
1.287,0.4,0.179941
1.288,0.4,0.180903
1.289,0.4,0.181865
1.29,0.4,0.182828
1.291,0.4,0.183791
1.292,0.4,0.184754
1.293,0.4,0.185718
1.294,0.4,0.186682
1.295,0.4,0.187646
1.296,0.4,0.188611
1.297,0.4,0.189576
1.298,0.4,0.190542
1.299,0.4,0.191507
1.3,0.4,0.192473
1.301,0.4,0.19344
1.302,0.4,0.194406
1.303,0.4,0.195373
1.304,0.4,0.19634
1.305,0.4,0.197307
1.306,0.4,0.198274
1.307,0.4,0.199242
1.308,0.4,0.200209
1.309,0.4,0.201177
1.31,0.4,0.202145
1.311,0.4,0.203112
1.312,0.4,0.20408
1.313,0.4,0.205048
1.314,0.4,0.206016
1.315,0.4,0.206984
1.316,0.4,0.207953
1.317,0.4,0.208921
1.318,0.4,0.209889
1.319,0.4,0.210857
1.32,0.4,0.211825
1.321,0.4,0.212793
1.322,0.4,0.213761
1.323,0.4,0.214728
1.324,0.4,0.215696
1.325,0.4,0.216664
1.326,0.4,0.217631
1.327,0.4,0.218598
1.328,0.4,0.219565
1.329,0.4,0.220532
1.33,0.4,0.221499
1.331,0.4,0.222465
1.332,0.4,0.223431
1.333,0.4,0.224397
1.334,0.4,0.225363
1.335,0.4,0.226329
1.336,0.4,0.227294
1.337,0.4,0.228259
1.338,0.4,0.229223
1.339,0.4,0.230187
1.34,0.4,0.231151
1.341,0.4,0.232115
1.342,0.4,0.233078
1.343,0.4,0.234041
1.344,0.4,0.235003
1.345,0.4,0.235965
1.346,0.4,0.236926
1.347,0.4,0.237887
1.348,0.4,0.238848
1.349,0.4,0.239808
1.35,0.4,0.240768
1.351,0.4,0.241727
1.352,0.4,0.242686
1.353,0.4,0.243644
1.354,0.4,0.244601
1.355,0.4,0.245558
1.356,0.4,0.246515
1.357,0.4,0.247471
1.358,0.4,0.248426
1.359,0.4,0.24938
1.36,0.4,0.250334
1.361,0.4,0.251288
1.362,0.4,0.252241
1.363,0.4,0.253193
1.364,0.4,0.254144
1.365,0.4,0.255095
1.366,0.4,0.256045
1.367,0.4,0.256994
1.368,0.4,0.257943
1.369,0.4,0.25889
1.37,0.4,0.259837
1.371,0.4,0.260784
1.372,0.4,0.261729
1.373,0.4,0.262674
1.374,0.4,0.263618
1.375,0.4,0.264561
1.376,0.4,0.265503
1.377,0.4,0.266445
1.378,0.4,0.267385
1.379,0.4,0.268325
1.38,0.4,0.269264
1.381,0.4,0.270202
1.382,0.4,0.271139
1.383,0.4,0.272075
1.384,0.4,0.27301
1.385,0.4,0.273945
1.386,0.4,0.274878
1.387,0.4,0.27581
1.388,0.4,0.276742
1.389,0.4,0.277672
1.39,0.4,0.278602
1.391,0.4,0.27953
1.392,0.4,0.280457
1.393,0.4,0.281384
1.394,0.4,0.282309
1.395,0.4,0.283233
1.396,0.4,0.284156
1.397,0.4,0.285079
1.398,0.4,0.286
1.399,0.4,0.286919
1.4,0.4,0.287838
1.401,0.4,0.288756
1.402,0.4,0.289672
1.403,0.4,0.290588
1.404,0.4,0.291502
1.405,0.4,0.292415
1.406,0.4,0.293327
1.407,0.4,0.294238
1.408,0.4,0.295147
1.409,0.4,0.296055
1.41,0.4,0.296963
1.411,0.4,0.297868
1.412,0.4,0.298773
1.413,0.4,0.299676
1.414,0.4,0.300578
1.415,0.4,0.301479
1.416,0.4,0.302379
1.417,0.4,0.303277
1.418,0.4,0.304174
1.419,0.4,0.305069
1.42,0.4,0.305964
1.421,0.4,0.306857
1.422,0.4,0.307748
1.423,0.4,0.308638
1.424,0.4,0.309527
1.425,0.4,0.310415
1.426,0.4,0.311301
1.427,0.4,0.312185
1.428,0.4,0.313069
1.429,0.4,0.313951
1.43,0.4,0.314831
1.431,0.4,0.31571
1.432,0.4,0.316588
1.433,0.4,0.317464
1.434,0.4,0.318339
1.435,0.4,0.319212
1.436,0.4,0.320083
1.437,0.4,0.320954
1.438,0.4,0.321822
1.439,0.4,0.32269
1.44,0.4,0.323555
1.441,0.4,0.32442
1.442,0.4,0.325282
1.443,0.4,0.326143
1.444,0.4,0.327003
1.445,0.4,0.327861
1.446,0.4,0.328717
1.447,0.4,0.329572
1.448,0.4,0.330425
1.449,0.4,0.331277
1.45,0.4,0.332127
1.451,0.4,0.332975
1.452,0.4,0.333822
1.453,0.4,0.334667
1.454,0.4,0.335511
1.455,0.4,0.336353
1.456,0.4,0.337193
1.457,0.4,0.338032
1.458,0.4,0.338868
1.459,0.4,0.339704
